Gene	VarianceMedian_Islands	VarianceMedian_PocilloGG	VarianceMedian_SymbioGG	sd_Islands	sd_PocilloGG	sd_SymbioGG	Q1_Islands	Q1_PocilloGG	Q1_SymbioGG	Q3_Islands	Q3_PocilloGG	Q3_SymbioGG	Residuals
Pmea_00021438	0.13315	0.6917	0	0.0080390702512822	0.00981671729163259	0	0.133	0.6916	0	0.1338	0.6932	0	0.17515
Pmea_00013076	0.69105	0.014	0	0.0108847876424027	0.00534556325045794	0.000869865890046659	0.689275	0.013575	0	0.693025	0.015925	0	0.29495
Pmea_00023104	0.1001	0.69055	0	0.00618663686970358	0.010079005883318	0	0.0995	0.6901	0	0.1014	0.691925	0	0.20935
Pmea_00019362	0	0.69045	0	0	0.00600705132794499	0	0	0.6901	0	0	0.692	0	0.30955
Pmea_00022651	0	0.6901	0	4e-05	0.00929347093502757	2e-05	0	0.689975	0	0	0.6924	0	0.3099
Pmea_00003897	0.68985	0	0	0.00536504690406601	0.00072	0.000427200187265877	0.686475	0	0	0.692925	0	0	0.31015
Pmea_00027583	0	0.6891	0	0	0.0150764817520601	0	0	0.6882	0	0	0.690675	0	0.3109
Pmea_00027599	0	0.6891	0	0	0.0103959558473379	0	0	0.6889	0	0	0.6909	0	0.3109
Pmea_00006245	0	0.68865	0	0.0012209861058616	0.0258460569839224	0	0	0.6884	0	0	0.689875	0	0.31135
Pmea_00007436	0.02265	0.68625	0	0.00482145834847306	0.00836083848677991	0	0.020675	0.6841	0	0.024	0.69025	0	0.2911
Pmea_00027720	0.6861	0	0.0012	0.0106888405887315	0	0.0092763343400224	0.682775	0	0	0.69185	0	0.00375	0.3127
Pmea_00004723	0.68565	0.0292	0	0.0106828067283818	0.01181055425961	0.00470420443794053	0.68205	0.025275	0	0.694425	0.031725	0.003025	0.28515
Pmea_00029255	0	0.6856	0	0	0.00880077384109035	0	0	0.684275	0	0	0.6872	0	0.3144
Pmea_00034983	0.00675	0	0.6852	0.292869303915172	0	0.326346690801316	0.003375	0	0	0.6282	0	0.6922	0.30805
Pmea_00009402	0.0905	0.68465	0.0539	0.0130608515198758	0.164435718338981	0.165838063922172	0.0887	0.677125	0.050225	0.0928	0.689125	0.0598	0.17095
Pmea_00014684	0.68435	0.04885	0	0.00927866952104708	0.00950791674385513	0	0.680875	0.045825	0	0.6899	0.051325	0	0.2668
Pmea_00015939	0.68415	0	0	0.0096709851900132	0	0	0.681675	0	0	0.6881	0	0	0.31585
Pmea_00002679	0.68295	0	0.01945	0.00961763405669424	0	0.00658808374831009	0.6806	0	0.015875	0.6893	0	0.02135	0.2976
Pmea_00009677	0.04145	0.6828	0	0.00629948691192666	0.0123256108091316	0	0.040775	0.682575	0	0.043975	0.6853	0	0.27575
Pmea_00004063	0.6826	0.04875	0	0.0117331656324104	0.0158246041647081	0.00919890699480052	0.678375	0.04675	0	0.6871	0.051525	0	0.26865
Pmea_00026219	0.0125	0	0.6816	0.29116733582168	0	0.323164125196689	0.0087	0	0	0.6342	0	0.694225	0.3059
Pmea_00005500	0.00365	0.68155	0.01265	0.00228136477848792	0.0965749858813337	0.0865622882172955	0.00095	0.67845	0.0109	0.004625	0.68695	0.0143	0.30215
Pmea_00024230	0.6815	0.1478	0	0.0117520364020862	0.0118662674005014	0	0.679525	0.14515	0	0.685525	0.15055	0	0.1707
Pmea_00001904	0.68125	0	0	0.00661067845965675	0	0	0.678525	0	0	0.68585	0	0	0.31875
Pmea_00030224	0.0934	0.6811	0	0.010481522896136	0.0134600933177007	0	0.0933	0.681	0	0.0939	0.6815	0	0.2255
Pmea_00010854	0.10655	0.68095	0	0.00752527753775248	0.00752870037210469	0	0.101475	0.676775	0	0.110325	0.6854	0	0.2125
Pmea_00026669	0.6806	0	0.01435	0.0132884196185851	0.00800449438147284	0.00953351218310726	0.6774	0	0.011025	0.687425	0	0.017725	0.30505
Pmea_00004221	0.0688	0.68	0	0.00551037588774508	0.00922655910560881	0	0.066475	0.6783	0	0.071625	0.681825	0	0.2512
Pmea_00009318	0.0064	0.6799	0	0.00387372644435001	0.27497685021937	0.249085017938888	0.0051	0.677275	0	0.007325	0.6814	0	0.3137
Pmea_00029268	0.6799	0.06855	0.0013	0.0132661396271131	0.0111648584696119	0.00152186057047273	0.677125	0.065375	0	0.682975	0.070525	0.00205	0.25025
Pmea_00005474	0.67955	0	0	0.00746146159213522	0	0	0.6764	0	0	0.68515	0	0	0.32045
Pmea_00015759	0.6795	0.0875	0	0.0135003213953512	0.0116792079346075	0	0.677425	0.0862	0	0.6809	0.0891	0	0.233
Pmea_00006886	0.1439	0.67865	0	0.00603952269168966	0.0051468633185856	0.00276382767812023	0.141775	0.67655	0	0.14585	0.68115	0	0.17745
Pmea_00018900	0.0693	0.67835	0	0.00515274517400995	0.00702121719569271	0	0.0683	0.676975	0	0.07115	0.68	0	0.25235
Pmea_00008610	0	0.67775	0.0108	0	0.015438960915211	0.0048869493283002	0	0.676	0.008875	0	0.6811	0.0123	0.31145
Pmea_00029586	0.0598	0.6774	0.0359	0.00935375449925447	0.0121779022840719	0.00811960310270487	0.054975	0.673375	0.03375	0.063875	0.68315	0.039225	0.2269
Pmea_00007503	0	0.6769	0	0.00082	0.0165202676562562	0	0	0.6767	0	0	0.6773	0	0.3231
Pmea_00026887	0	0.6769	0	0	0.0155046217938296	0	0	0.6764	0	0	0.680225	0	0.3231
Pmea_00005433	0	0.67675	0	0.00035	0.0100622398454355	0	0	0.67495	0	0	0.68145	0	0.32325
Pmea_00016316	0	0.6767	0	0	0.0102013615153898	0	0	0.676475	0	0	0.678625	0	0.3233
Pmea_00035556	0.6764	0.0307	0.0131	0.0168820745290394	0.0109450641059259	0.00931755571190451	0.6744	0.027375	0.012375	0.6827	0.032925	0.01575	0.2798
Pmea_00012692	0.6763	0.044	0	0.00788749547375368	0.0104320765532142	0	0.674075	0.043175	0	0.6803	0.045525	0	0.2797
Pmea_00005691	0.03625	0	0.676	0.00655517499323391	0	0.0164859529738061	0.03085	0	0.673525	0.038325	0	0.692975	0.28775
Pmea_00026351	0.6755	0.0115	0	0.00897210176608637	0.00683833697072998	0.000744395897708506	0.671825	0.007025	0	0.6812	0.0126	0	0.313
Pmea_00010325	0.67485	0.03585	0	0.0117290616793837	0.0110835069022636	0	0.67025	0.032675	0	0.68235	0.0387	0	0.2893
Pmea_00026778	0.0221	0.6748	0	0.00543645188435519	0.0101841615990099	0	0.02005	0.673675	0	0.0226	0.676225	0	0.3031
Pmea_00002146	0	0.67415	0.0048	0.0022692256054621	0.0115025019237143	0.00289600909647547	0	0.6728	0.0042	0	0.677225	0.006175	0.32105
Pmea_00009860	0.67395	0	0	0.00881295854885511	0	0	0.670375	0	0	0.680125	0	0	0.32605
Pmea_00012959	0.0472	0.6738	0	0.011556986430447	0.0143715379142318	0	0.046975	0.6735	0	0.0482	0.6763	0	0.279
Pmea_00019934	0.67375	0	0.01935	0.0079153258194646	0	0.00522270596298103	0.668475	0	0.017825	0.677325	0	0.02245	0.3069
Pmea_00025681	0.67375	0.0035	0	0.00590745557013604	0.00366083613565552	0	0.671575	0.001775	0	0.6781	0.004525	0	0.32275
Pmea_00001468	0	0.6729	0	0.000389358446678636	0.0094423937108076	0	0	0.6727	0	0	0.674425	0	0.3271
Pmea_00000926	0.0702	0.0028	0.67265	0.0108490980400597	0.00520736812874631	0.0130674583866515	0.068575	0.000675	0.665375	0.07305	0.00675	0.676825	0.25435
Pmea_00002756	0.6711	0.01335	0	0.0117084903580541	0.00823869632719383	0	0.6653	0.0107	0	0.67755	0.018075	0	0.31555
Pmea_00006221	0.00645	0.671	0.01405	0.0137351341493635	0.0162484963096045	0.0060689972213478	0.004325	0.6675	0.0122	0.0109	0.67535	0.0152	0.3085
Pmea_00011142	0.6708	0.048	0	0.0110245573446948	0.0145521819322705	0.00996057577135829	0.668075	0.045175	0	0.675775	0.05095	0	0.2812
Pmea_00032959	0.6701	0	0	0.00698824525307832	0	0	0.6686	0	0	0.67475	0	0	0.3299
Pmea_00026334	0.0111	0	0.66985	0.00555569377605834	0	0.0150339466380306	0.00635	0	0.666975	0.01345	0	0.6798	0.31905
Pmea_00029635	0.66985	0	0.0018	0.0111782763709913	0	0.00232779776274539	0.667675	0	0.000375	0.67585	0	0.003125	0.32835
Pmea_00027511	0.66975	0	0	0.00682575751521878	0.00287034629945376	0	0.667375	0	0	0.6742	0	0	0.33025
Pmea_00003054	0.0021	0	0.6696	0.0043944983970433	0	0.0180427974941288	0.000225	0	0.66645	0.006125	0	0.674325	0.3283
Pmea_00027086	0.66955	0.0249	0	0.0119224759732756	0.00972287192057153	0	0.666175	0.022575	0	0.6755	0.0287	0	0.30555
Pmea_00001742	0.6691	0	0	0.00600692689376779	0	0	0.6667	0	0	0.672825	0	0	0.3309
Pmea_00016959	0.6691	0	0.00165	0.00810236428894104	0	0.00271309488193536	0.665575	0	0.000875	0.674225	0	0.0041	0.32925
Pmea_00001467	0	0.6678	0	0	0.0129729808962063	0.000611257190988665	0	0.6677	0	0	0.6697	0	0.3322
Pmea_00016072	0.66775	0	0.01435	0.00703721822910448	0.00428943487130316	0.00560871652074706	0.66495	0	0.0118	0.673475	0	0.016925	0.3179
Pmea_00007630	0.66745	0	0.0272	0.013586230403083	0.0146538616277779	0.015980300246228	0.65485	0	0	0.672975	0.0286	0.0302	0.30535
Pmea_00030305	0.6671	0	0	0.00741482619315837	0	0	0.6642	0	0	0.67055	0	0	0.3329
Pmea_00015469	0.10695	0.6663	0	0.00620836670725217	0.0672366580509367	0.0568082545218402	0.1033	0.6644	0	0.11105	0.668025	0	0.22675
Pmea_00031702	0.66605	0.09005	0	0.0250740695669144	0.0182024068505106	0.00397523901828874	0.6636	0.088375	0	0.668125	0.092225	0	0.2439
Pmea_00003268	0	0.6659	0	0	0.0173975460942344	0	0	0.6658	0	0	0.6659	0	0.3341
Pmea_00008045	0	0.66585	0	0	0.0103428829285034	0	0	0.6654	0	0	0.6677	0	0.33415
Pmea_00011168	0.00855	0.6652	0.2136	0.0040031422001657	0.0145795164182458	0.0388470033294303	0.0079	0.664625	0.209225	0.009325	0.66685	0.22405	0.11265
Pmea_00018894	0	0.6651	0	0	0.00863468949217414	0	0	0.6651	0	0	0.6651	0	0.3349
Pmea_00029824	0.0688	0	0.665	0.00681143601644034	0	0.0112416873441416	0.067375	0	0.663725	0.0704	0	0.667925	0.2662
Pmea_00022374	0.66465	0	0	0.00708760733800749	0	0.00121970355729446	0.6614	0	0	0.668075	0	8e-04	0.33535
Pmea_00004672	0	0.6639	0.0744	0	0.141108382214924	0.13916933076746	0	0.659975	0.0728	0	0.6654	0.07755	0.2617
Pmea_00016118	0.0121	0	0.6639	0.00591752029693574	0.347475238481213	0.316352597521477	0	0	0	0.012425	0.722825	0.664425	0.324
Pmea_00029035	0.0519	0.66325	0	0.00575406435188698	0.00707201798525982	0	0.04995	0.661075	0	0.05505	0.666475	0	0.28485
Pmea_00005197	0.66305	0	0	0.00483458280610549	0.00042845623752578	0	0.660175	0	0	0.6672	0	0	0.33695
Pmea_00012801	0.6625	0	0	0.0899461473226164	0.0858082185969845	0	0.661575	0	0	0.6671	0	0	0.3375
Pmea_00003056	0.0112	0	0.66235	0.00713443852950694	0	0.0134163777495713	0.00855	0	0.66105	0.0134	0	0.664725	0.32645
Pmea_00023871	0.66225	0.00135	0	0.00563575490358952	0.00413028663372988	0.0010825013121974	0.6595	0	0	0.6669	0.00225	0	0.3364
Pmea_00034533	0.6621	0.0184	0	0.00757448794815647	0.00535809252958136	0	0.65895	0.0146	0	0.66695	0.0213	0	0.3195
Pmea_00029199	0	0.662	0	0	0.0133913765030509	0	0	0.6606	0	0	0.663825	0	0.338
Pmea_00033100	0	0.6618	0	0.00654927523170359	0.0135492642463036	0	0	0.6613	0	0	0.66355	0	0.3382
Pmea_00027536	0.02915	0.6614	0	0.00956466661597504	0.0175743495360756	0	0.0284	0.6604	0	0.030125	0.662725	0	0.30945
Pmea_00007684	0	0	0.6613	0.000183289250898544	0	0.0137399340933241	0	0	0.658675	0	0	0.66825	0.3387
Pmea_00016103	0.0782	0.6608	0	0.0064571654662542	0.00779629146492488	0	0.07565	0.6584	0	0.080325	0.6641	0	0.261
Pmea_00029501	0.66075	0	0.02015	0.0113836572561393	0.00309559396888578	0.00937978290115114	0.65555	0	0.017075	0.668675	0	0.023	0.3191
Pmea_00017837	0.6606	0.0649	0	0.0108171302604114	0.0128455006861853	0.000225576701999228	0.6595	0.0636	0	0.663825	0.067425	0	0.2745
Pmea_00000691	0	0.6602	0	0.0009493618271175	0.0198653929579492	0	0	0.6601	0	0	0.6603	0	0.3398
Pmea_00004301	0	0.66	0.0138	0.000571155129380961	0.0942103335332406	0.088557315800662	0	0.656775	0.009825	0	0.6626	0.0189	0.3262
Pmea_00024565	0.6598	0	0	0.00907255579684515	0	0	0.657575	0	0	0.666125	0	0	0.3402
Pmea_00021433	0.6598	0	0.0326	0.00865579008642204	0	0.00582145969060105	0.6565	0	0.03015	0.66305	0	0.03545	0.3076
Pmea_00021428	0.6593	0.0022	0	0.00656096899409029	0.00440212012741152	0	0.65675	0	0	0.6638	0.00395	0	0.3385
Pmea_00007907	0.65915	0	0	0.00695732293516999	0	0	0.655775	0	0	0.664725	0	0	0.34085
Pmea_00006840	0.65895	0	0	0.0102192430880633	0.00462630369286171	0	0.657075	0	0	0.662	0	0	0.34105
Pmea_00017151	0.0071	0	0.65875	0.0591584623931967	0	0.0698371002383187	0.00315	0	0.6557	0.010075	0	0.66775	0.33415
Pmea_00008441	0.01705	0.658	0	0.00759362411979466	0.00889489304164037	0	0.0159	0.6577	0	0.017675	0.659525	0	0.32495
Pmea_00000348	0.0132	0.6579	0	0.00669323637198875	0.0101281012708965	0	0.0119	0.6573	0	0.0142	0.659425	0	0.3289
Pmea_00024545	0.6579	0	0	0.00657189693261613	0	0	0.6563	0	0	0.660825	0	0	0.3421
Pmea_00005663	0	0	0.6578	0	0	0.0207513051798355	0	0	0.6574	0	0	0.6603	0.3422
Pmea_00001255	0.0062	0.65775	0	0.00327987604471371	0.054246406984307	0	0.005375	0.656775	0	0.0067	0.6604	0	0.33605
Pmea_00027712	0.0855	0.6577	0	0.00733619090330241	0.00938241052569793	0	0.0853	0.6575	0	0.0857	0.659125	0	0.2568
Pmea_00011517	0.65755	0	0	0.0116252954344995	0	0	0.65475	0	0	0.661625	0	0	0.34245
Pmea_00032389	0	0.6575	0	0	0.013229160131232	0	0	0.6566	0	0	0.6596	0	0.3425
Pmea_00003944	0.0253	0.6571	0	0.00562770060872237	0.00820826142100479	0	0.024075	0.6562	0	0.026325	0.6593	0	0.3176
Pmea_00028111	0.6571	0	0.04625	0.00954921838252596	0	0.00785878772104479	0.652325	0	0.043475	0.663775	0	0.049575	0.29665
Pmea_00032239	0.65655	0	0	0.010779524361239	0	0	0.653375	0	0	0.662825	0	0	0.34345
Pmea_00009895	0.6565	0	0.0068	0.00947117962211378	0	0.00534454078117252	0.65205	0	0.004175	0.66205	0	0.01075	0.3367
Pmea_00002611	0.00975	0	0.656	0.198407814494604	0	0.208955346164938	0.006175	0	0.648475	0.0137	0	0.662625	0.33425
Pmea_00004669	0.03665	0.65585	0	0.00824805205040939	0.00837341120162597	0	0.033275	0.654075	0	0.04055	0.661	0	0.3075
Pmea_00014659	0.0403	0.65575	0	0.0092392004114222	0.0140096178723509	0	0.0394	0.6547	0	0.041325	0.6565	0	0.30395
Pmea_00009593	0.0739	0.65565	0	0.00863475336396852	0.00699066650483473	0.00053	0.0729	0.653475	0	0.076525	0.6599	0	0.27045
Pmea_00022565	0.65535	0	0	0.00799202095779903	0.00760889239208595	0	0.6525	0	0	0.658225	0	0	0.34465
Pmea_00004857	0.13565	0.65525	0	0.0127920390331746	0.0120756335342095	0	0.134775	0.6546	0	0.137125	0.65685	0	0.2091
Pmea_00033623	0.01465	0.65485	0	0.00670237248813411	0.00825167408787607	0	0.009875	0.647625	0	0.01945	0.65965	0	0.3305
Pmea_00006442	0.08025	0.65445	0	0.00670675823782295	0.00819297623553002	0	0.077425	0.651575	0	0.08405	0.657825	0	0.2653
Pmea_00034213	0.0164	0.6544	0.1071	0.00281690047442722	0.00855333923805271	0.00690171249426802	0.0151	0.6526	0.104575	0.0179	0.65665	0.110875	0.2221
Pmea_00025517	0.65435	0	0	0.00676621815202614	0	0	0.651275	0	0	0.659225	0	0	0.34565
Pmea_00005572	0.65385	0	0	0.00945075888139908	0.00619603457418085	0	0.6513	0	0	0.65945	0	0	0.34615
Pmea_00010645	0.1472	0.6534	0	0.0111912303328828	0.0101793554200488	0	0.1471	0.6534	0	0.1482	0.6539	0	0.1994
Pmea_00013545	0.0346	0.6527	0.02005	0.0111497920440815	0.331848923693547	0.308483702426281	0.031175	0	0.0151	0.04955	0.660825	0.627325	0.29265
Pmea_00016324	0.02105	0.65245	0	0.00470812868957251	0.00915300160514781	0.00652201400386926	0.0194	0.6499	0	0.024225	0.654825	0	0.3265
Pmea_00024308	0.65245	0	0	0.0182829759916462	0.0011614150199153	0	0.650475	0	0	0.6567	0	0	0.34755
Pmea_00022492	0.0526	0.65225	0	0.00748316332397826	0.0102487870186445	0.00356119659835303	0.0515	0.6504	0	0.056225	0.653925	0	0.29515
Pmea_00011586	0.0565	0.65175	0	0.00486533512294743	0.0153347817497717	0	0.0561	0.6511	0	0.057925	0.653675	0	0.29175
Pmea_00014754	0.6515	0	0	0.012905468420461	0.00569622194480205	0	0.65015	0	0	0.6546	0	0	0.3485
Pmea_00011430	0.0567	0.6512	0	0.0127854688272004	0.00771661306349599	0	0.052675	0.64975	0	0.0596	0.65555	0	0.2921
Pmea_00020732	0.0088	0.03975	0.6509	0.00727771824326023	0.0055945437885515	0.0144563257273539	0.00485	0.0367	0.6429	0.013025	0.042875	0.659075	0.30055
Pmea_00007353	0.1331	0.6506	0	0.00743577721749938	0.00535028546392195	0	0.1325	0.6498	0	0.135275	0.65425	0	0.2163
Pmea_00018586	0.6506	0.09735	0	0.0191955944808893	0.0182503701636737	0.0239182588425789	0.6485	0.094475	0	0.653875	0.100125	0	0.25205
Pmea_00015736	0.09	0.65055	0	0.00646723669777522	0.00785079362905819	1e-05	0.08695	0.648625	0	0.0937	0.65505	0	0.25945
Pmea_00028094	0	0.65015	0	0	0.0128526173492901	0	0	0.6498	0	0	0.654	0	0.34985
Pmea_00032634	0.65	0	0.0723	0.0100506332279528	0.0149659914472781	0.0159938521964162	0.6456	0	0.063675	0.6586	0	0.078575	0.2777
Pmea_00033802	0.65	0.0573	0	0.00702396216137619	0.00632193064424999	0.0015104029832191	0.64685	0.0545	0	0.65395	0.0603	0	0.2927
Pmea_00026831	0.1067	0.6499	0	0.00918501958890044	0.0108879777551187	0	0.1065	0.6498	0	0.107325	0.6508	0	0.2434
Pmea_00032704	0.05105	0.6499	0	0.00451067823966842	0.0112277085099248	0.00132868089821933	0.0499	0.6491	0	0.05285	0.6517	0	0.29905
Pmea_00031436	0.0774	0	0.64985	0.0104226491911422	0	0.0272832963106689	0.076875	0	0.649375	0.078525	0	0.6518	0.27275
Pmea_00006495	0.6496	0	0.07175	0.0167982900765212	0	0.0195797403796203	0.64745	0	0.0697	0.654825	0	0.074225	0.27865
Pmea_00011687	0.6495	0.03765	0	0.0101420223413142	0.00910419173077474	0	0.647375	0.035875	0	0.6557	0.0423	0	0.31285
Pmea_00005281	0	0	0.6494	0	0	0.0105696429705668	0	0	0.647775	0	0	0.65255	0.3506
Pmea_00027025	0.649	5e-04	0	0.00753200383816829	0.0031236122575239	0	0.646275	0	0	0.654725	0.0013	0	0.3505
Pmea_00014119	0.64885	0.03865	0	0.0130052747651548	0.00790008924639526	0.00618470612874936	0.6438	0.033575	0	0.65495	0.0418	0	0.3125
Pmea_00024560	0.64875	0	0.0406	0.0120715045968729	0.0175994174605154	0.0215272244594907	0.64505	0	0	0.661075	0.0348	0.04455	0.31065
Pmea_00002935	0	0.6486	0	0.00273917981531079	0.0121317388229671	0	0	0.6446	0	5e-05	0.6542	0	0.3514
Pmea_00018791	0.64825	0	0	0.00753125869797058	0	0	0.645575	0	0	0.6535	0	0	0.35175
Pmea_00015642	0.6481	0	0.00665	0.0083871233676296	0	0.00630359293089139	0.643125	0	0.00455	0.6558	0	0.009225	0.34525
Pmea_00034611	0	0.64745	0	0.00039	0.0119811457943493	0	0	0.647	0	0	0.6513	0	0.35255
Pmea_00024578	0.64705	0	0	0.00982694934012246	0.00583273754533215	0	0.64325	0	0	0.650025	0.003575	0	0.35295
Pmea_00025759	0.64705	0.03895	0.02025	0.00849487373643539	0.0107141505128555	0.00909858264020315	0.6436	0.03625	0.015575	0.6539	0.0417	0.025025	0.29375
Pmea_00018116	0.0127	0.647	0	0.00579891107855343	0.0123633235291676	0.00081	0.01025	0.6449	0	0.0147	0.652625	0	0.3403
Pmea_00029100	0.64615	0.0065	0	0.00890242839415916	0.0039346750408093	0.00179310097627298	0.6415	0.004025	0	0.6507	0.007325	0	0.34735
Pmea_00032220	0.09205	0.646	0	0.00605500344068165	0.00950789379644327	0.00338971632554654	0.0895	0.6444	0	0.094325	0.6485	0	0.26195
Pmea_00024608	0.6457	0	0	0.00805186571014081	0.00072	0.00227936084431269	0.642175	0	0	0.6517	0	0	0.3543
Pmea_00010925	0.64495	0	0	0.0142760355459452	0.0103471080720434	0	0.641475	0	0	0.6478	0	0	0.35505
Pmea_00009718	0	0.64435	0	0.00105393682366773	0.00954500683894756	0.00493731319810295	0	0.64045	0	0	0.6479	0.00225	0.35565
Pmea_00010103	0.0209	0.08955	0.6443	0.00429047053057557	0.0152127868863166	0.0225097422455166	0.0201	0.0856	0.6415	0.0224	0.0929	0.65125	0.24525
Pmea_00025541	0	0	0.64375	0.00421303892335414	0.32778586945311	0.301466346097359	0	0	0.017425	0.00015	0.676325	0.644525	0.35625
Pmea_00011954	0.0123	0.6437	0	0.00332706972113494	0.00993310778674179	0	0.0115	0.6432	0	0.01345	0.645725	0	0.344
Pmea_00023486	0.6437	0	0	0.00789514945067444	0	0	0.641475	0	0	0.648625	0	0	0.3563
Pmea_00010617	0.02275	0.6433	0	0.00366875477732726	0.00991480736325749	0	0.0206	0.6409	0	0.024	0.647425	0	0.33395
Pmea_00001309	0.64265	0.01565	0	0.0105918463017931	0.00922251630905075	0	0.638875	0.01075	0	0.6524	0.018	0	0.3417
Pmea_00032207	0.6424	0	0.06425	0.00987680534577775	0	0.0101338462290455	0.63935	0	0.060475	0.651375	0	0.065925	0.29335
Pmea_00000271	0.04405	0.6418	0	0.00552558886664872	0.011904026311473	0	0.0423	0.64	0	0.0479	0.64745	0	0.31415
Pmea_00000480	0.05925	0.6417	0	0.00738506984162347	0.00874087090869235	0	0.056575	0.63955	0	0.062625	0.646	0	0.29905
Pmea_00001420	0.1514	0.64165	0	0.00843515467217018	0.00979195835800217	0	0.1442	0.6358	0	0.154225	0.6475	0	0.20695
Pmea_00000497	0.03065	0.64125	0.0455	0.0148523677328811	0.0139015781387393	0.0102637970704331	0.02125	0.6321	0.0384	0.038475	0.6492	0.050825	0.2826
Pmea_00006785	0.00095	0	0.64105	0.00296596501746876	0	0.0129036796881723	0	0	0.63725	0.0046	0	0.64715	0.358
Pmea_00006356	0.02025	0.6409	0.0273	0.00563846422245267	0.0175373785804706	0.00628896227247759	0.019	0.6353	0.024825	0.021625	0.645725	0.030475	0.31155
Pmea_00017714	0.04895	0.6407	0	0.00708552372550163	0.0130639800886857	0	0.04545	0.637375	0	0.05155	0.645125	0	0.31035
Pmea_00033916	0.64045	0.1624	0	0.0410359078408561	0.0220840985802231	0.05598	0.6377	0.161175	0	0.643325	0.164875	0	0.19715
Pmea_00028137	0.64025	0.0493	0	0.0139892554368261	0.0118384272433444	0	0.6375	0.047675	0	0.64705	0.0532	0	0.31045
Pmea_00029033	0.64025	0	0	0.00742774453578534	0.00367551274510019	0	0.6363	0	0	0.645225	0	0	0.35975
Pmea_00008167	0.64015	0.00785	0.01785	0.0100606730602004	0.00662582154235315	0.00873319662164566	0.635775	0.003775	0.014525	0.64525	0.01145	0.0209	0.33415
Pmea_00009227	0.63985	0.0527	0	0.00875780027498719	0.00655551730000822	0	0.637775	0.05175	0	0.642725	0.0547	0	0.30745
Pmea_00025408	0.63985	0	0.02145	0.00977725018663843	0.00545359218100947	0.00366585046011967	0.635375	0	0.0192	0.6416	0.004975	0.024025	0.3387
Pmea_00033858	0.01665	0	0.6397	0.00552340694159178	0.00017	0.00784844184497403	0.01335	0	0.6383	0.019025	0	0.6446	0.34365
Pmea_00019249	0.0208	0	0.6397	0.127682208390182	0	0.143693419839081	0.01435	0	0.6358	0.02495	0	0.654	0.3395
Pmea_00009715	0.6395	0.06685	0.0231	0.00994657567591821	0.0127563990280022	0.011394465074914	0.6355	0.06275	0.020675	0.64785	0.071625	0.02865	0.27055
Pmea_00006742	0.1318	0.639	0	0.00593581995901649	0.0122804046917819	0	0.125625	0.63585	0	0.134625	0.64465	0	0.2292
Pmea_00023382	0.63885	0	0	0.0067828163007483	0	0.00174675572292051	0.635475	0	0	0.644275	0	0	0.36115
Pmea_00020542	0.0058	0.6387	0.01465	0.0115325045682263	0.013507145284529	0.0112212991469551	0	0.632025	0.001725	0.0198	0.645825	0.0231	0.34085
Pmea_00027768	0.0236	0.6385	0	0.00628015923365005	0.0147452980350149	0	0.0232	0.6382	0	0.02425	0.63925	0	0.3379
Pmea_00009786	0.0103	0.0162	0.63835	0.00328409989513293	0.00662482597446297	0.0274022537412712	0.008875	0.015375	0.6372	0.0115	0.01785	0.64155	0.33515
Pmea_00020363	0.63835	0	0.02665	0.0130946978243528	3e-05	0.00966088123633793	0.6346	0	0.022775	0.642825	0	0.030775	0.335
Pmea_00012341	0.6382	0	0	0.00855044449196069	0	0	0.636	0	0	0.6433	0	0	0.3618
Pmea_00014378	0.6376	0.0252	0	0.0156089729439075	0.00780517026260689	0	0.631425	0.023025	0	0.643775	0.029325	0	0.3372
Pmea_00011896	0.63745	0.0617	0	0.0102483630621942	0.00918892812029782	0.005	0.6352	0.059875	0	0.64055	0.062725	0	0.30085
Pmea_00016683	0.0011	0.6372	0.266	0.00125689371793395	0.00473239203188349	0.0355577368585945	5e-04	0.6357	0.263375	0.001525	0.638725	0.27075	0.0957
Pmea_00018217	0.63715	0.0873	0	0.0128610370397326	0.0156597645660025	0	0.63435	0.08495	0	0.6411	0.089425	0	0.27555
Pmea_00008004	0.6369	0	0.02615	0.0128251361069431	0	0.00674074000073996	0.632775	0	0.0245	0.6406	0	0.030325	0.33695
Pmea_00021156	0.06365	0.63685	0	0.0125050218599238	0.0105912967415075	0	0.06035	0.635175	0	0.064675	0.644875	0	0.2995
Pmea_00017851	0.63675	0.02805	0	0.00810854369218547	0.00756714555953511	0.0022506948422048	0.63405	0.025575	0	0.64135	0.032825	0	0.3352
